date,geo,hashtags,id,text,type,username
2016-10-11 13:38:38+00:00,,,785837011638874113,CLEARED: Traffic congestion in Duval on I-295 W south from Exit 10 US-17 to at Exit 61 I-95.,official,fl511_northeast
2016-10-11 13:33:40+00:00,,,785835761501409280,NEW: Unconfirmed crash in Duval on I-95 north at Exit 341 Baymeadows.,official,fl511_northeast
2016-10-11 13:28:24+00:00,,,785834435837059073,"NEW: Disabled vehicle in Duval on I-295 E south before Atlantic Blvd, right shoulder blocked.",official,fl511_northeast
2016-10-11 13:28:24+00:00,,,785834435031760897,"CLEARED: Object on roadway in Duval on I-295 W north before Normandy Blvd, right shoulder blocked.",official,fl511_northeast
2016-10-11 13:28:22+00:00,,,785834430078345217,"CLEARED: Disabled vehicle in Duval on I-95 south at Exit 358 Heckscher, right shoulder blocked.",official,fl511_northeast
2016-10-11 13:28:20+00:00,,,785834419252760576,CLEARED: Traffic congestion in Duval on I-95 south from Exit 346 University to ramp to Exit 344 Butler.,official,fl511_northeast
2016-10-11 13:28:19+00:00,,,785834417080135680,CLEARED: Traffic congestion in Duval on I-95 north at Exit 341 Baymeadows.,official,fl511_northeast
2016-10-11 13:23:24+00:00,,,785833180179886080,CLEARED: Traffic congestion in Duval on I-10 east from Exit 358 Cassat to before Stockton St.,official,fl511_northeast
2016-10-11 13:19:38+00:00,,,785832232695033857,"NEW: Object on roadway in Duval on I-295 W north before Normandy Blvd, right shoulder blocked.",official,fl511_northeast
2016-10-11 13:19:38+00:00,,,785832230799237120,"UPDATE: Disabled vehicle in Duval on I-95 south at Exit 358 Heckscher, right shoulder blocked.",official,fl511_northeast
2016-10-11 13:19:37+00:00,,,785832228005810176,CLEARED: Unconfirmed crash in Alachua on I-75 north ramp to Exit 382 SR-121.,official,fl511_northeast
2016-10-11 13:19:37+00:00,,,785832226080583680,CLEARED: Unconfirmed crash in Alachua on I-75 north at MM 378.,official,fl511_northeast
2016-10-11 13:19:09+00:00,,,785832110212939776,CLEARED: Traffic congestion in Duval on I-95 south from Fuller Warren to beyond US-90.,official,fl511_northeast
2016-10-11 13:18:47+00:00,,,785832016147255296,CLEARED: Traffic congestion in Duval on SR-202 / Butler Blvd west from beyond I-295 E to at I-95.,official,fl511_northeast
2016-10-11 13:08:35+00:00,,,785829449354899456,UPDATE: Traffic congestion in Duval on I-10 east from Exit 358 Cassat to before Stockton St.,official,fl511_northeast
2016-10-11 13:03:25+00:00,,,785828149330313216,"NEW: Crash in Duval on I-95 south at Exit 358 Heckscher, right shoulder blocked.",official,fl511_northeast
2016-10-11 12:58:43+00:00,,,785826965379047424,CLEARED: Multi-vehicle crash in Duval on I-95 south ramp from Exit 360 Dunn Ave.,official,fl511_northeast
2016-10-11 12:58:42+00:00,,,785826963294396416,UPDATE: Traffic congestion in Duval on I-95 north at Exit 341 Baymeadows.,official,fl511_northeast
2016-10-11 12:53:33+00:00,,,785825668252758016,CLEARED: Object on roadway in Suwannee on I-10 east at MM 281.,official,fl511_northeast
2016-10-11 12:49:42+00:00,,,785824699129425920,NEW: Object on roadway in Suwannee on I-10 east at MM 281.,official,fl511_northeast
2016-10-11 12:49:42+00:00,,,785824697321713664,"CLEARED: Disabled vehicle in Duval on I-295 W north before US-17, right shoulder blocked.",official,fl511_northeast
2016-10-11 12:49:03+00:00,,,785824535664848896,"CLEARED: Disabled vehicle in Duval on I-95 south at Exit 366 Pecan Pk, left shoulder blocked.",official,fl511_northeast
2016-10-11 12:49:03+00:00,,,785824533735497728,UPDATE: Multi-vehicle crash in Duval on I-95 south ramp from Exit 360 Dunn Ave.,official,fl511_northeast
2016-10-11 12:39:23+00:00,,,785822101131366400,CLEARED: Traffic congestion in Duval on I-295 E south from beyond Butler to ramp to Exit 58 SR-9B.,official,fl511_northeast
2016-10-11 12:38:53+00:00,,,785821973632917505,UPDATE: Traffic congestion in Duval on I-95 north from before Baymeadows to at Exit 346 University.,official,fl511_northeast
2016-10-11 12:38:24+00:00,,,785821854900555776,UPDATE: Traffic congestion in Duval on I-10 east from before Cassat to before Stockton St.,official,fl511_northeast
2016-10-11 12:33:54+00:00,,,785820720567910401,CLEARED: Traffic congestion in Duval on I-295 E south from Exit 46 Merrill Rd to before Atlantic Blvd.,official,fl511_northeast
2016-10-11 12:29:22+00:00,,,785819581642371072,NEW: Traffic congestion in Duval on I-295 E south from beyond Butler to ramp to Exit 58 SR-9B.,official,fl511_northeast
2016-10-11 12:23:25+00:00,,,785818083697037312,"CLEARED: Disabled vehicle in Duval on I-295 E south ramp from Exit 46 Merrill Rd, on-ramp left lane blocked.",official,fl511_northeast
2016-10-11 12:19:06+00:00,,,785816998647300096,NEW: Unconfirmed crash in Alachua on I-75 north ramp to Exit 382 SR-121.,official,fl511_northeast
2016-10-11 12:19:06+00:00,,,785816996545961984,"UPDATE: Disabled vehicle in Duval on I-295 W north before US-17, right shoulder blocked.",official,fl511_northeast
2016-10-11 12:19:05+00:00,,,785816994637578240,UPDATE: Traffic congestion in Duval on I-95 south from Fuller Warren to beyond US-90.,official,fl511_northeast
2016-10-11 12:18:58+00:00,,,785816962484109312,UPDATE: Traffic congestion in Duval on I-95 south from Exit 346 University to ramp to Exit 344 Butler.,official,fl511_northeast
2016-10-11 12:18:57+00:00,,,785816960936321024,"UPDATE: Disabled vehicle in Duval on I-95 south at Exit 366 Pecan Pk, left shoulder blocked.",official,fl511_northeast
2016-10-11 12:13:43+00:00,,,785815640653303808,NEW: Unconfirmed crash in Alachua on I-75 north at MM 378.,official,fl511_northeast
2016-10-11 12:13:41+00:00,,,785815635402059776,"CLEARED: Crash in Duval on I-295 W south at Exit 12 Blanding Blvd, right shoulder blocked.",official,fl511_northeast
2016-10-11 12:13:41+00:00,,,785815632684150784,CLEARED: Traffic congestion in Duval on I-95 south at Exit 360 Dunn Ave.,official,fl511_northeast
2016-10-11 12:08:22+00:00,,,785814297876258816,"UPDATE: Disabled vehicle in Duval on I-295 E south ramp from Exit 46 Merrill Rd, on-ramp left lane blocked.",official,fl511_northeast
2016-10-11 12:03:45+00:00,,,785813131910086656,"UPDATE: Crash in Duval on I-295 E south ramp from Exit 46 Merrill Rd, on-ramp left lane blocked.",official,fl511_northeast
2016-10-11 12:03:40+00:00,,,785813114373697536,UPDATE: Traffic congestion in Duval on I-295 E north from beyond Philips Hwy to at Exit 56 Baymeadows.,official,fl511_northeast
2016-10-11 11:58:22+00:00,,,785811780031377408,"NEW: Disabled vehicle in Duval on I-295 W north before US-17, right shoulder blocked.",official,fl511_northeast
2016-10-11 11:58:22+00:00,,,785811778315976704,NEW: Traffic congestion in Duval on I-95 south from Fuller Warren to beyond US-90.,official,fl511_northeast
2016-10-11 11:58:20+00:00,,,785811769335873537,NEW: Crash in Duval on I-295 E south ramp from Exit 46 Merrill Rd.,official,fl511_northeast
2016-10-11 11:58:19+00:00,,,785811768551546880,CLEARED: Unconfirmed disabled vehicle in Duval on I-295 W north at Buckman.,official,fl511_northeast
2016-10-11 11:53:36+00:00,,,785810580330409984,"UPDATE: Multi-vehicle crash in Duval on I-95 south ramp from Exit 360 Dunn Ave, on-ramp right lane blocked.",official,fl511_northeast
2016-10-11 11:53:36+00:00,,,785810578979840000,UPDATE: Traffic congestion in Duval on SR-202 / Butler Blvd west from beyond I-295 E to at I-95.,official,fl511_northeast
2016-10-11 11:48:37+00:00,,,785809324979396608,"UPDATE: Crash in Duval on I-295 W south at Exit 12 Blanding Blvd, right shoulder blocked.",official,fl511_northeast
2016-10-11 11:43:19+00:00,,,785807993548005376,UPDATE: Traffic congestion in Duval on I-95 north from Exit 340 Southside to at Exit 344 Butler.,official,fl511_northeast
2016-10-11 11:38:37+00:00,,,785806807545573376,NEW: Unconfirmed disabled vehicle in Duval on I-295 W north at Buckman.,official,fl511_northeast
2016-10-11 11:38:36+00:00,,,785806805746192388,NEW: Traffic congestion in Duval on I-95 south from Exit 346 University to ramp to Exit 344 Butler.,official,fl511_northeast
2016-10-11 11:38:34+00:00,,,785806798091644929,"UPDATE: Crash in Duval on I-95 south ramp from Exit 360 Dunn Ave, left shoulder blocked.",official,fl511_northeast
2016-10-11 11:33:38+00:00,,,785805554103029760,UPDATE: Traffic congestion in Duval on I-95 south at Exit 360 Dunn Ave.,official,fl511_northeast
2016-10-11 11:33:37+00:00,,,785805551859007488,"UPDATE: Crash in Duval on I-95 south ramp from Exit 360 Dunn Ave, on-ramp right lane blocked, left shoulder blocked.",official,fl511_northeast
2016-10-11 11:33:37+00:00,,,785805549896171524,UPDATE: Traffic congestion in Duval on I-95 north from Exit 344 Butler to at Exit 346 University.,official,fl511_northeast
2016-10-11 11:33:37+00:00,,,785805548998553600,UPDATE: Traffic congestion in Duval on I-295 E south from Exit 46 Merrill Rd to before Atlantic Blvd.,official,fl511_northeast
2016-10-11 11:33:36+00:00,,,785805548004474883,UPDATE: Traffic congestion in Duval on SR-202 / Butler Blvd west from beyond Southside to at I-95.,official,fl511_northeast
2016-10-11 11:33:36+00:00,,,785805545135607808,UPDATE: Traffic congestion in Duval on I-295 E north from ramp from Exit 58 SR-9B to at Exit 56 Baymeadows.,official,fl511_northeast
2016-10-11 11:28:51+00:00,,,785804349490470912,NEW: Unconfirmed crash in Duval on I-295 W south at Exit 12 Blanding Blvd.,official,fl511_northeast
2016-10-11 11:28:50+00:00,,,785804347649191936,NEW: Unconfirmed disabled vehicle in Duval on I-95 south at Exit 366 Pecan Pk.,official,fl511_northeast
2016-10-11 11:28:50+00:00,,,785804345136873472,NEW: Traffic congestion in Duval on I-95 south at Exit 360 Dunn Ave.,official,fl511_northeast
2016-10-11 11:28:49+00:00,,,785804343555551233,NEW: Crash in Duval on I-95 south at Exit 360 Dunn Ave.,official,fl511_northeast
2016-10-11 11:28:49+00:00,,,785804341764558849,NEW: Traffic congestion in Duval on I-95 north from Exit 344 Butler to at Exit 346 University.,official,fl511_northeast
2016-10-11 11:28:47+00:00,,,785804335842230273,"CLEARED: Disabled vehicle in Duval on I-95 north at Exit 341 Baymeadows, right shoulder blocked.",official,fl511_northeast
2016-10-11 11:18:23+00:00,,,785801715937316864,NEW: Traffic congestion in Duval on I-295 E south from Exit 46 Merrill Rd to before Atlantic Blvd.,official,fl511_northeast
2016-10-11 11:18:23+00:00,,,785801715115319297,NEW: Traffic congestion in Duval on SR-202 / Butler Blvd west from beyond Southside to at I-95.,official,fl511_northeast
2016-10-11 11:18:20+00:00,,,785801706496004096,"NEW: Disabled vehicle in Duval on I-95 north at Exit 341 Baymeadows, right shoulder blocked.",official,fl511_northeast
2016-10-11 11:08:18+00:00,,,785799179352285184,UPDATE: Traffic congestion in Duval on I-10 east from before Lane Ave to before Stockton St.,official,fl511_northeast
2016-10-11 10:58:19+00:00,,,785796668113489920,NEW: Traffic congestion in Duval on I-295 E north from ramp from Exit 58 SR-9B to at Exit 56 Baymeadows.,official,fl511_northeast
2016-10-11 10:58:19+00:00,,,785796666234470400,CLEARED: Disabled vehicle in Duval on I-95 north ramp from Exit 346 University.,official,fl511_northeast
2016-10-11 10:53:19+00:00,,,785795409348325378,UPDATE: Traffic congestion in Duval on I-295 W south from Exit 10 US-17 to at Exit 61 I-95.,official,fl511_northeast
2016-10-11 10:48:19+00:00,,,785794150146932736,NEW: Traffic congestion in Duval on I-295 W south from Exit 10 US-17 to at Exit 61 I-95.,official,fl511_northeast
2016-10-11 10:48:18+00:00,,,785794148129464321,NEW: Disabled vehicle in Duval on I-95 north ramp from Exit 346 University.,official,fl511_northeast
2016-10-11 10:43:18+00:00,,,785792887342657536,NEW: Traffic congestion in Duval on I-10 east from before Lane Ave to before Stockton St.,official,fl511_northeast
2016-10-11 09:48:19+00:00,,,785779052221231104,CLEARED: Object on roadway in Alachua on I-75 north at MM 406.,official,fl511_northeast
2016-10-11 09:43:18+00:00,,,785777789475618816,UPDATE: Object on roadway in Alachua on I-75 north at MM 406.,official,fl511_northeast
2016-10-11 09:38:18+00:00,,,785776531176099841,"CLEARED: Planned construction in Duval on SR-202 / Butler Blvd west at I-95, all lanes blocked.",official,fl511_northeast
2016-10-11 09:33:18+00:00,,,785775271584657408,"CLEARED: Planned construction in Duval on I-95 south ramp to Exit 344 Butler, off-ramp left lane blocked.",official,fl511_northeast
2016-10-11 09:23:18+00:00,,,785772753400000512,NEW: Unconfirmed object on roadway in Alachua on I-75 north at MM 406.,official,fl511_northeast
2016-10-11 09:08:19+00:00,,,785768984184549376,"CLEARED: Planned construction in Duval on I-95 north beyond Emerson, left lane blocked.",official,fl511_northeast
2016-10-11 08:43:18+00:00,,,785762689217880064,"CLEARED: Planned construction in Duval on I-95 north beyond Baymeadows, 2 right lanes blocked.",official,fl511_northeast
2016-10-11 08:38:19+00:00,,,785761435917885440,"CLEARED: Planned construction in Duval on I-95 south at Fuller Warren, 2 left lanes blocked.",official,fl511_northeast
2016-10-11 08:38:19+00:00,,,785761434252767232,"CLEARED: Planned construction in Duval on I-295 W north before Commonwealth, right lane blocked.",official,fl511_northeast
2016-10-11 08:38:18+00:00,,,785761432428306432,"CLEARED: Planned construction in Duval on I-295 W north ramp to Exit 22 Commonwealth, off-ramp closed.",official,fl511_northeast
2016-10-11 08:38:18+00:00,,,785761430586986498,"CLEARED: Planned construction in Duval on I-295 W south before Commonwealth, right lane blocked.",official,fl511_northeast
2016-10-11 08:13:30+00:00,,,785755187919151104,CLEARED: Crash in Baker on I-10 west at MM 328.,official,fl511_northeast
2016-10-11 08:09:15+00:00,,,785754120472956928,NEW: Crash in Baker on I-10 west at MM 328.,official,fl511_northeast
2016-10-11 08:09:03+00:00,,,785754071865126912,"UPDATE: Planned construction in Duval on I-95 south at Fuller Warren, 2 left lanes blocked.",official,fl511_northeast
2016-10-11 08:09:03+00:00,,,785754069629595648,"UPDATE: Planned construction in Duval on I-95 north beyond Emerson, left lane blocked.",official,fl511_northeast
2016-10-11 08:09:03+00:00,,,785754068471934976,"UPDATE: Planned construction in Duval on I-295 W north before Commonwealth, right lane blocked.",official,fl511_northeast
2016-10-11 08:09:02+00:00,,,785754066823544832,"UPDATE: Planned construction in Duval on I-295 W north ramp to Exit 22 Commonwealth, off-ramp closed.",official,fl511_northeast
2016-10-11 08:09:01+00:00,,,785754062625107969,"UPDATE: Planned construction in Duval on I-95 south ramp to Exit 344 Butler, off-ramp left lane blocked.",official,fl511_northeast
2016-10-11 08:08:56+00:00,,,785754039078227968,"UPDATE: Planned construction in Duval on I-95 north beyond Baymeadows, 2 right lanes blocked.",official,fl511_northeast
2016-10-11 08:08:50+00:00,,,785754014499606528,"UPDATE: Planned construction in Duval on I-295 W south before Commonwealth, right lane blocked.",official,fl511_northeast
2016-10-11 07:33:17+00:00,,,785745070561648640,CLEARED: Unconfirmed crash in Hamilton on I-75 north before SR-6.,official,fl511_northeast
2016-10-11 07:28:40+00:00,,,785743907791437824,NEW: Unconfirmed crash in Hamilton on I-75 north before SR-6.,official,fl511_northeast
2016-10-11 04:23:17+00:00,,,785697255454044160,CLEARED: Traffic congestion in Duval on I-10 east from Exit 343 US-301 to at MM 345.,official,fl511_northeast
2016-10-11 04:18:25+00:00,,,785696030494949376,"UPDATE: Planned construction in Duval on SR-202 / Butler Blvd west at I-95, all lanes blocked.",official,fl511_northeast
2016-10-11 03:58:19+00:00,,,785690968657977345,"CLEARED: Disabled vehicle in Duval on I-295 E south at Dames Point, right lane blocked.",official,fl511_northeast
2016-10-11 03:58:18+00:00,,,785690965864542208,CLEARED: Unconfirmed crash in Madison on I-10 east at MM 246.,official,fl511_northeast
2016-10-11 03:58:17+00:00,,,785690963767398400,UPDATE: Traffic congestion in Duval on I-10 east from Exit 343 US-301 to at MM 345.,official,fl511_northeast
2016-10-11 03:38:57+00:00,,,785686097531666432,"NEW: Disabled vehicle in Duval on I-295 E south at Dames Point, right lane blocked.",official,fl511_northeast
2016-10-11 03:38:56+00:00,,,785686094717263872,NEW: Unconfirmed crash in Madison on I-10 east at MM 246.,official,fl511_northeast
2016-10-11 03:38:54+00:00,,,785686085817040897,UPDATE: Traffic congestion in Duval on I-10 east at Exit 343 US-301.,official,fl511_northeast
2016-10-11 03:13:17+00:00,,,785679636877410305,UPDATE: Traffic congestion in Duval on I-10 west from MM 345 to at Exit 343 US-301.,official,fl511_northeast
2016-10-11 03:13:16+00:00,,,785679635476545536,CLEARED: Crash in Duval on SR-202 / Butler Blvd east at Belfort Rd.,official,fl511_northeast
2016-10-11 02:38:23+00:00,,,785670853262503936,NEW: Traffic congestion in Duval on I-10 west from MM 346 to at Exit 343 US-301.,official,fl511_northeast
2016-10-11 02:28:20+00:00,,,785668326093651968,"NEW: Planned construction in Duval on SR-202 / Butler Blvd west at I-95, 2 left lanes blocked.",official,fl511_northeast
2016-10-11 02:28:17+00:00,,,785668311707115524,"UPDATE: Planned construction in Duval on I-95 north beyond Baymeadows, 2 right lanes blocked.",official,fl511_northeast
2016-10-11 02:18:23+00:00,,,785665820919730176,"NEW: Planned construction in Duval on I-95 south at Fuller Warren, 2 left lanes blocked.",official,fl511_northeast
2016-10-11 02:18:22+00:00,,,785665815534338048,"NEW: Planned construction in Duval on I-95 north beyond Emerson, left lane blocked.",official,fl511_northeast
2016-10-11 01:43:17+00:00,,,785656989917573120,"NEW: Planned construction in Duval on I-295 W north before Commonwealth, right lane blocked.",official,fl511_northeast
2016-10-11 01:43:17+00:00,,,785656987879170048,"NEW: Planned construction in Duval on I-295 W north ramp to Exit 22 Commonwealth, off-ramp closed.",official,fl511_northeast
2016-10-11 01:28:55+00:00,,,785653374045790208,"NEW: Planned construction in Duval on I-95 south ramp to Exit 344 Butler, off-ramp left lane blocked.",official,fl511_northeast
2016-10-11 01:28:55+00:00,,,785653371994775552,"NEW: Planned construction in Duval on I-95 north beyond Baymeadows, right lane blocked.",official,fl511_northeast
2016-10-11 01:28:16+00:00,,,785653210711195648,CLEARED: Planned construction in Duval on I-95 south at Exit 344 Butler.,official,fl511_northeast
2016-10-11 01:18:18+00:00,,,785650702399991808,"NEW: Planned construction in Duval on I-295 W south before Commonwealth, right lane blocked.",official,fl511_northeast
2016-10-11 01:13:17+00:00,,,785649436743593984,CLEARED: Crash in Duval on I-295 E south ramp from Exit 40 Alta Dr.,official,fl511_northeast
2016-10-11 01:08:16+00:00,,,785648177877770240,UPDATE: Crash in Duval on I-295 E south ramp from Exit 40 Alta Dr.,official,fl511_northeast
2016-10-11 01:08:16+00:00,,,785648175772209152,CLEARED: Traffic congestion in Columbia on I-75 north from MM 433 to at Exit 435 I-10.,official,fl511_northeast
2016-10-11 01:03:16+00:00,,,785646918936457216,"UPDATE: Disabled vehicle in Duval on I-295 W south at Buckman, right shoulder blocked.",official,fl511_northeast
2016-10-11 00:58:17+00:00,,,785645664105533440,"NEW: Disabled vehicle in Duval on I-295 W south at Buckman, right lane blocked.",official,fl511_northeast
2016-10-11 00:53:27+00:00,,,785644446130049024,UPDATE: Crash in Duval on SR-202 / Butler Blvd east at Belfort Rd.,official,fl511_northeast
2016-10-11 00:43:17+00:00,,,785641890968432640,NEW: Unconfirmed crash in Duval on I-295 E south ramp from Exit 40 Alta Dr.,official,fl511_northeast
2016-10-11 00:43:17+00:00,,,785641887273222148,UPDATE: Traffic congestion in Columbia on I-75 north from MM 433 to at Exit 435 I-10.,official,fl511_northeast
2016-10-11 00:43:16+00:00,,,785641886207860738,"CLEARED: Crash in Duval on I-295 E north at Dames Point, right shoulder blocked.",official,fl511_northeast
2016-10-11 00:33:17+00:00,,,785639370330083329,NEW: Unconfirmed crash in Duval on SR-202 / Butler Blvd east at Belfort Rd.,official,fl511_northeast
2016-10-11 00:18:17+00:00,,,785635597343944704,NEW: Traffic congestion in Columbia on I-75 north from MM 433 to at Exit 435 I-10.,official,fl511_northeast
2016-10-11 00:18:17+00:00,,,785635595762618372,"UPDATE: Crash in Duval on I-295 E north at Dames Point, right shoulder blocked.",official,fl511_northeast
2016-10-11 00:18:16+00:00,,,785635593703260160,"UPDATE: Planned construction in Columbia on I-75 north at Exit 435 I-10, left lane blocked.",official,fl511_northeast
2016-10-11 00:08:17+00:00,,,785633082187603969,UPDATE: Unconfirmed object on roadway in Columbia on I-75 north at Exit 435 I-10.,official,fl511_northeast
2016-10-11 00:03:18+00:00,,,785631827457413121,"NEW: Crash in Duval on I-295 E north at Dames Point, right lane blocked.",official,fl511_northeast
2016-10-10 23:58:16+00:00,,,785630558999154688,NEW: Unconfirmed object on roadway in Columbia on I-75 north at Exit 435 I-10.,official,fl511_northeast
2016-10-10 23:33:16+00:00,,,785624267375448064,"CLEARED: Multi-vehicle crash in Duval on I-295 E south beyond Butler, left shoulder blocked.",official,fl511_northeast
2016-10-10 22:58:24+00:00,,,785615494380392449,NEW: Planned construction in Duval on I-95 south at Exit 344 Butler.,official,fl511_northeast
2016-10-10 22:53:17+00:00,,,785614206611623936,"CLEARED: Crash in Duval on SR-202 / Butler Blvd east at Southside, right lane blocked.",official,fl511_northeast
2016-10-10 22:38:38+00:00,,,785610517708693504,CLEARED: Disabled vehicle in Nassau on I-95 south at MM 370.,official,fl511_northeast
2016-10-10 22:23:55+00:00,,,785606815153287168,UPDATE: Disabled vehicle in Nassau on I-95 south at MM 370.,official,fl511_northeast
2016-10-10 22:23:38+00:00,,,785606743283859456,CLEARED: Traffic congestion in Duval on I-295 E south from Exit 53 Butler to at Exit 56 Baymeadows.,official,fl511_northeast
2016-10-10 22:19:01+00:00,,,785605581516206081,CLEARED: Traffic congestion in Duval on SR-202 / Butler Blvd east from Belfort Rd to at Southside.,official,fl511_northeast
2016-10-10 22:19:00+00:00,,,785605579255480320,CLEARED: Traffic congestion in Duval on I-95 south ramp to Exit 335 St Aug Rd.,official,fl511_northeast
2016-10-10 22:18:49+00:00,,,785605533193633793,CLEARED: Traffic congestion in Duval on I-295 W north from Exit 61 I-95 to at Exit 3 St Aug Rd.,official,fl511_northeast
2016-10-10 22:09:06+00:00,,,785603085502705664,UPDATE: Traffic congestion in Duval on I-95 south ramp to Exit 335 St Aug Rd.,official,fl511_northeast
2016-10-10 22:04:28+00:00,,,785601920249585664,NEW: Traffic congestion in Duval on SR-202 / Butler Blvd east from Belfort Rd to at Southside.,official,fl511_northeast
2016-10-10 22:04:27+00:00,,,785601918445948932,NEW: Disabled vehicle in Nassau on I-95 south at MM 370.,official,fl511_northeast
2016-10-10 22:04:27+00:00,,,785601916575354880,CLEARED: Object on roadway in Nassau on I-95 north beyond US-17.,official,fl511_northeast
2016-10-10 22:04:20+00:00,,,785601889891131392,"UPDATE: Crash in Duval on SR-202 / Butler Blvd east at Southside, right lane blocked.",official,fl511_northeast
2016-10-10 21:59:37+00:00,,,785600699186941952,NEW: Traffic congestion in Duval on I-95 south ramp to Exit 335 St Aug Rd.,official,fl511_northeast
2016-10-10 21:59:35+00:00,,,785600694011166723,NEW: Object on roadway in Nassau on I-95 north beyond US-17.,official,fl511_northeast
2016-10-10 21:59:23+00:00,,,785600642693857280,"UPDATE: Multi-vehicle crash in Duval on I-295 E south beyond Butler, left shoulder blocked.",official,fl511_northeast
2016-10-10 21:59:23+00:00,,,785600640588386304,CLEARED: Traffic congestion in Duval on I-95 north from Fuller Warren to ramp to Exit 351 I-10.,official,fl511_northeast
2016-10-10 21:59:12+00:00,,,785600594295853056,CLEARED: Traffic congestion in Duval on SR-202 / Butler Blvd west from Belfort Rd to at I-95.,official,fl511_northeast
2016-10-10 21:58:49+00:00,,,785600500796456964,CLEARED: Traffic congestion in Duval on I-295 E north from Exit 56 Baymeadows to at Exit 52 University Of North Florida.,official,fl511_northeast
2016-10-10 21:39:01+00:00,,,785595514863714305,"UPDATE: Crash in Duval on I-295 E south beyond Butler, left shoulder blocked.",official,fl511_northeast
2016-10-10 21:38:38+00:00,,,785595420001075200,"CLEARED: Vehicle on fire in Duval on I-95 south before I-295 W, right shoulder blocked.",official,fl511_northeast
2016-10-10 21:33:29+00:00,,,785594122308648960,NEW: Unconfirmed crash in Duval on I-295 E south ramp from Exit 55 Gate Pkwy.,official,fl511_northeast
2016-10-10 21:33:28+00:00,,,785594119104172032,"CLEARED: Disabled vehicle in Duval on I-295 E north before Butler, left shoulder blocked.",official,fl511_northeast
2016-10-10 21:33:28+00:00,,,785594118164668416,"UPDATE: Crash in Duval on SR-202 / Butler Blvd east at Southside, right shoulder blocked.",official,fl511_northeast
2016-10-10 21:33:27+00:00,,,785594117149646848,UPDATE: Traffic congestion in Duval on I-295 E south from Exit 53 Butler to at Exit 56 Baymeadows.,official,fl511_northeast
2016-10-10 21:28:28+00:00,,,785592863182712832,UPDATE: Traffic congestion in Duval on I-295 W north from Exit 61 I-95 to at Exit 3 St Aug Rd.,official,fl511_northeast
2016-10-10 21:28:28+00:00,,,785592861219749888,UPDATE: Traffic congestion in Duval on I-95 north from Fuller Warren to ramp to Exit 351 I-10.,official,fl511_northeast
2016-10-10 21:28:28+00:00,,,785592860238315521,UPDATE: Traffic congestion in Duval on I-295 E south from Exit 55 Gate Pkwy to at Exit 56 Baymeadows.,official,fl511_northeast
2016-10-10 21:28:27+00:00,,,785592859281981440,UPDATE: Traffic congestion in Duval on SR-202 / Butler Blvd west from Belfort Rd to at I-95.,official,fl511_northeast
2016-10-10 21:23:15+00:00,,,785591548985630720,"CLEARED: Crash in Duval on I-295 E north at Exit 52 University Of North Florida, right shoulder blocked.",official,fl511_northeast
2016-10-10 21:18:44+00:00,,,785590412287303680,"NEW: Disabled vehicle in Duval on I-295 E north before Butler, left shoulder blocked.",official,fl511_northeast
2016-10-10 21:18:44+00:00,,,785590411301642240,NEW: Traffic congestion in Duval on I-295 W north from Exit 61 I-95 to at Exit 3 St Aug Rd.,official,fl511_northeast
2016-10-10 21:18:33+00:00,,,785590364782600193,NEW: Traffic congestion in Duval on I-95 north from Fuller Warren to ramp to Exit 351 I-10.,official,fl511_northeast
2016-10-10 21:18:21+00:00,,,785590314044157952,CLEARED: Disabled vehicle in Duval on SR-202 / Butler Blvd east ramp to Southside.,official,fl511_northeast
2016-10-10 21:18:20+00:00,,,785590312815194116,UPDATE: Traffic congestion in Duval on I-295 E north from Exit 56 Baymeadows to at Exit 52 University Of North Florida.,official,fl511_northeast
2016-10-10 21:14:01+00:00,,,785589226545045504,NEW: Unconfirmed crash in Duval on SR-202 / Butler Blvd east at Southside.,official,fl511_northeast
2016-10-10 21:13:44+00:00,,,785589152066707457,"UPDATE: Vehicle on fire in Duval on I-95 south before I-295 W, right shoulder blocked.",official,fl511_northeast
2016-10-10 21:03:27+00:00,,,785586565405958145,NEW: Traffic congestion in Duval on I-295 E south from Exit 55 Gate Pkwy to at Exit 56 Baymeadows.,official,fl511_northeast
2016-10-10 21:03:15+00:00,,,785586516689117185,UPDATE: Traffic congestion in Duval on I-295 E north from Exit 53 Butler to at Exit 52 University Of North Florida.,official,fl511_northeast
2016-10-10 20:58:17+00:00,,,785585264689344512,NEW: Traffic congestion in Duval on SR-202 / Butler Blvd west from Belfort Rd to at I-95.,official,fl511_northeast
2016-10-10 20:44:21+00:00,,,785581758095982592,NEW: Disabled vehicle in Duval on SR-202 / Butler Blvd east ramp to Southside.,official,fl511_northeast
2016-10-10 20:43:26+00:00,,,785581528545918976,CLEARED: Crash in Duval on I-95 north before Union St.,official,fl511_northeast
2016-10-10 20:34:16+00:00,,,785579223389962240,"UPDATE: Vehicle on fire in Duval on I-95 south before I-295 W, right lane blocked.",official,fl511_northeast
2016-10-10 20:28:49+00:00,,,785577849113763840,"NEW: Vehicle on fire in Duval on I-95 south before I-295 W, right lane blocked.",official,fl511_northeast
2016-10-10 20:28:42+00:00,,,785577821477429248,CLEARED: Disabled truck in Duval on I-295 W south before Pritchard Rd.,official,fl511_northeast
