date,text,type,username,tweet,state,road_closure,modified_text,location
2016-10-06 22:22:54+00:00,new  traffic congestion in suwannee on i-10 west from mm 279 to at mm 272 ,official,fl511_northeast,NEW  Traffic congestion in Suwannee on I-10 west from MM 279 to at MM 272 ,Florida,1,At New  Traffic Congestion At Suwannee At Interstate 10 West From Mm 279 To At Mm 272 ,{'Interstate 10 West'}
2016-10-06 22:17:53+00:00,update  traffic congestion in duval on i-10 west from beyond hammond blvd to beyond us-301 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from beyond Hammond Blvd to beyond US-301 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Beyond Hammond Blvd To Beyond Us-301 ,"{'Beyond Hammond Blvd', 'Interstate 10 West'}"
2016-10-06 22:13:18+00:00,new  disabled vehicle in duval on i-10 west at mm 344 right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-10 west at MM 344 right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 10 West At Mm 344 Right Shoulder Blocked ,"{'Interstate 10 West', 'Mm 344'}"
2016-10-06 22:08:55+00:00,new  traffic congestion in columbia on i-75 north from exit 427 us-90 to ramp to exit 435 i-10 ,official,fl511_northeast,NEW  Traffic congestion in Columbia on I-75 north from Exit 427 US-90 to ramp to Exit 435 I-10 ,Florida,1,At New  Traffic Congestion At Columbia At Interstate 75 North From Exit 427 Us-90 To Ramp To Exit 435 Interstate 10 ,"{'Interstate 75 North From Exit 427 Us-90 To Ramp', 'Interstate 10'}"
2016-10-06 21:47:56+00:00,update  disabled vehicle in duval on i-10 west at mm 345 right shoulder blocked ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-10 west at MM 345 right shoulder blocked ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 10 West At Mm 345 Right Shoulder Blocked ,"{'Mm 345 Right Shoulder', 'Interstate 10 West'}"
2016-10-06 21:38:25+00:00,update  traffic congestion in suwannee on i-10 west from exit 303 us-441 to at exit 283 us-129 ,official,fl511_northeast,UPDATE  Traffic congestion in Suwannee on I-10 west from Exit 303 US-441 to at Exit 283 US-129 ,Florida,1,At Update  Traffic Congestion At Suwannee At Interstate 10 West From Exit 303 Us-441 To At Exit 283 Us-129 ,"{'Exit 283 Us-129', 'Interstate 10 West From Exit 303'}"
2016-10-06 21:33:45+00:00,new  disabled vehicle in duval on sr-202   butler blvd east beyond hodges blvd right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd east beyond Hodges Blvd right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd East Beyond Hodges Blvd Right Shoulder Blocked ,{'Blvd East'}
2016-10-06 21:33:43+00:00,update  crash in duval on i-10 west at exit 357 lane ave ,official,fl511_northeast,UPDATE  Crash in Duval on I-10 west at Exit 357 Lane Ave ,Florida,1,At Update  Crash At Duval At Interstate 10 West At Exit 357 Lane Ave ,"{'Exit 357 Lane Ave', 'Interstate 10 West'}"
2016-10-06 21:28:23+00:00,update  disabled vehicle in duval on i-295 e north ramp from exit 61 i-95 ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-295 E north ramp from Exit 61 I-95 ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 295 East North Ramp From Exit 61 Interstate 95 ,"{'Interstate 95', 'Interstate 295 East North Ramp'}"
2016-10-06 21:17:56+00:00,new  disabled vehicle in duval on i-295 e north ramp from exit 61 i-95 ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 E north ramp from Exit 61 I-95 ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 East North Ramp From Exit 61 Interstate 95 ,"{'Interstate 95', 'Interstate 295 East North Ramp'}"
2016-10-06 21:17:54+00:00,update  crash in suwannee on i-10 west at mm 281 left lane blocked ,official,fl511_northeast,UPDATE  Crash in Suwannee on I-10 west at MM 281 left lane blocked ,Florida,1,At Update  Crash At Suwannee At Interstate 10 West At Mm 281 Left Lane Blocked ,"{'Mm 281 Left Lane Blocked', 'Interstate 10 West'}"
2016-10-06 20:57:56+00:00,new  disabled vehicle in duval on i-95 south ramp from exit 344 butler ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 south ramp from Exit 344 Butler ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 South Ramp From Exit 344 Butler ,{'Interstate 95 South Ramp From Exit 344 Butler'}
2016-10-06 20:57:55+00:00,new  disabled vehicle in duval on i-95 south ramp to exit 363 airport rd ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 south ramp to Exit 363 Airport Rd ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 South Ramp To Exit 363 Airport Rd ,{'Interstate 95 South Ramp To Exit 363 Airport Rd'}
2016-10-06 20:53:05+00:00,new  disabled vehicle in duval on i-10 west ramp from exit 356 i-295 w ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-10 west ramp from Exit 356 I-295 W ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 10 West Ramp From Exit 356 Interstate 295 West ,{'Interstate 10 West Ramp From Exit 356 Interstate 295 West'}
2016-10-06 20:48:26+00:00,new  traffic congestion in suwannee on i-10 west from exit 296 i-75 to at exit 292 cr-137 ,official,fl511_northeast,NEW  Traffic congestion in Suwannee on I-10 west from Exit 296 I-75 to at Exit 292 CR-137 ,Florida,1,At New  Traffic Congestion At Suwannee At Interstate 10 West From Exit 296 Interstate 75 To At Exit 292 Cr-137 ,"{'Exit 292', 'Interstate 10 West From Exit 296', 'Interstate 75'}"
2016-10-06 20:42:57+00:00,update  unconfirmed crash in duval on i-10 west at exit 357 lane ave ,official,fl511_northeast,UPDATE  Unconfirmed crash in Duval on I-10 west at Exit 357 Lane Ave ,Florida,1,At Update  Unconfirmed Crash At Duval At Interstate 10 West At Exit 357 Lane Ave ,"{'Exit 357 Lane Ave', 'Interstate 10 West'}"
2016-10-06 20:39:12+00:00,update  unconfirmed disabled vehicle in duval on i-10 west at mm 345 ,official,fl511_northeast,UPDATE  Unconfirmed disabled vehicle in Duval on I-10 west at MM 345 ,Florida,1,At Update  Unconfirmed Disabled Vehicle At Duval At Interstate 10 West At Mm 345 ,"{'Interstate 10 West', 'Mm 345'}"
2016-10-06 20:39:10+00:00,update  disabled vehicle in duval on i-95 north at fuller warren ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-95 north at Fuller Warren ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 95 North At Fuller Warren ,{'Interstate 95 North'}
2016-10-06 20:33:06+00:00,new  unconfirmed disabled vehicle in duval on i-10 west at mm 345 ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-10 west at MM 345 ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 10 West At Mm 345 ,"{'Interstate 10 West', 'Mm 345'}"
2016-10-06 20:18:15+00:00,update  traffic congestion in duval on i-295 w north from beyond wilson blvd to ramp to exit 21 i-10 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W north from beyond Wilson Blvd to ramp to Exit 21 I-10 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West North From Beyond Wilson Blvd To Ramp To Exit 21 Interstate 10 ,"{'Wilson Blvd', 'Interstate 295 West North', 'Interstate 10'}"
2016-10-06 20:18:15+00:00,update  traffic congestion in duval on i-295 w north from beyond wilson blvd to at exit 21 i-10 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W north from beyond Wilson Blvd to at Exit 21 I-10 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West North From Beyond Wilson Blvd To At Exit 21 Interstate 10 ,"{'Wilson Blvd', 'Interstate 295 West North', 'Exit 21 Interstate 10'}"
2016-10-06 20:13:11+00:00,new  disabled vehicle in duval on i-95 north at fuller warren ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 north at Fuller Warren ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North At Fuller Warren ,{'Interstate 95 North'}
2016-10-06 19:58:37+00:00,new  disabled vehicle in duval on sr-202   butler blvd west ramp from gate pkwy ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd west ramp from Gate Pkwy ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd West Ramp From Gate Pkwy ,{'West Ramp'}
2016-10-06 19:47:54+00:00,update  disabled vehicle in duval on i-295 e north ramp to exit 45 merrill rd ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-295 E north ramp to Exit 45 Merrill Rd ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 295 East North Ramp To Exit 45 Merrill Rd ,"{'Interstate 295 East North Ramp To Exit 45', 'Merrill Rd'}"
2016-10-06 19:38:17+00:00,new  disabled vehicle in duval on i-295 e north ramp to exit 45 merrill rd off-ramp closed ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 E north ramp to Exit 45 Merrill Rd off-ramp closed ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 East North Ramp To Exit 45 Merrill Rd Off-Ramp Closed ,{'Interstate 295 East North Ramp To Exit 45'}
2016-10-06 19:08:07+00:00,new  unconfirmed crash in duval on i-10 west at exit 357 lane ave ,official,fl511_northeast,NEW  Unconfirmed crash in Duval on I-10 west at Exit 357 Lane Ave ,Florida,1,At New  Unconfirmed Crash At Duval At Interstate 10 West At Exit 357 Lane Ave ,"{'Exit 357 Lane Ave', 'Interstate 10 West'}"
2016-10-06 18:58:00+00:00,update  crash in duval on i-295 w north beyond wilson blvd left lane blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-295 W north beyond Wilson Blvd left lane blocked ,Florida,1,At Update  Crash At Duval At Interstate 295 West North Beyond Wilson Blvd Left Lane Blocked ,"{'Wilson Blvd Left Lane', 'Interstate 295 West North'}"
2016-10-06 18:57:59+00:00,update  multi-vehicle crash in duval on sr-202   butler blvd west at belfort rd right lane blocked ,official,fl511_northeast,UPDATE  Multi-vehicle crash in Duval on SR-202   Butler Blvd west at Belfort Rd right lane blocked ,Florida,1,At Update  Multi-Vehicle Crash At Duval At Sr-202   Butler Blvd West At Belfort Rd Right Lane Blocked ,"{'Belfort Rd Right Lane', 'Blvd West'}"
2016-10-06 18:48:24+00:00,new  disabled vehicle in duval on i-95 north ramp from exit 363 airport rd ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 north ramp from Exit 363 Airport Rd ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North Ramp From Exit 363 Airport Rd ,{'Interstate 95 North Ramp From Exit 363 Airport Rd'}
2016-10-06 18:48:23+00:00,update  traffic congestion in duval on sr-202   butler blvd west from southside to at belfort rd ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on SR-202   Butler Blvd west from Southside to at Belfort Rd ,Florida,1,At Update  Traffic Congestion At Duval At Sr-202   Butler Blvd West From Southside To At Belfort Rd ,"{'Belfort Rd', 'Blvd West From Southside'}"
2016-10-06 18:32:52+00:00,update  disabled vehicle in nassau on i-95 north at exit 373 sr-200 ,official,fl511_northeast,UPDATE  Disabled vehicle in Nassau on I-95 north at Exit 373 SR-200 ,Florida,1,At Update  Disabled Vehicle At Nassau At Interstate 95 North At Exit 373 Sr-200 ,"{'Interstate 95 North At', 'Exit 373 Sr-200'}"
2016-10-06 18:28:04+00:00,new  unconfirmed disabled vehicle in nassau on i-95 north at exit 373 sr-200 ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Nassau on I-95 north at Exit 373 SR-200 ,Florida,1,At New  Unconfirmed Disabled Vehicle At Nassau At Interstate 95 North At Exit 373 Sr-200 ,"{'Interstate 95 North At', 'Exit 373 Sr-200'}"
2016-10-06 18:17:53+00:00,new  disabled vehicle in duval on i-295 w north before normandy blvd right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W north before Normandy Blvd right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West North Before Normandy Blvd Right Shoulder Blocked ,"{'Normandy Blvd', 'Interstate 295 West North'}"
2016-10-06 18:12:52+00:00,new  traffic congestion in duval on sr-202   butler blvd west from southside to at belfort rd ,official,fl511_northeast,NEW  Traffic congestion in Duval on SR-202   Butler Blvd west from Southside to at Belfort Rd ,Florida,1,At New  Traffic Congestion At Duval At Sr-202   Butler Blvd West From Southside To At Belfort Rd ,"{'Belfort Rd', 'Blvd West From Southside'}"
2016-10-06 18:08:45+00:00,new  unconfirmed disabled vehicle in duval on i-10 east before lane ave right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-10 east before Lane Ave right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 10 East Before Lane Ave Right Shoulder Blocked ,"{'Before Lane Ave Right Shoulder', 'Interstate 10 East'}"
2016-10-06 18:08:44+00:00,update  crash in duval on sr-202   butler blvd west at belfort rd right lane blocked ,official,fl511_northeast,UPDATE  Crash in Duval on SR-202   Butler Blvd west at Belfort Rd right lane blocked ,Florida,1,At Update  Crash At Duval At Sr-202   Butler Blvd West At Belfort Rd Right Lane Blocked ,"{'Belfort Rd Right Lane', 'Blvd West'}"
2016-10-06 18:08:43+00:00,update  disabled vehicle in duval on sr-202   butler blvd east at intracoastal ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on SR-202   Butler Blvd east at Intracoastal ,Florida,1,At Update  Disabled Vehicle At Duval At Sr-202   Butler Blvd East At Intracoastal ,{'Blvd East'}
2016-10-06 18:03:09+00:00,update  crash in duval on sr-202   butler blvd west at belfort rd 2 lanes blocked  for non-contiguous blocked lanes  ,official,fl511_northeast,UPDATE  Crash in Duval on SR-202   Butler Blvd west at Belfort Rd 2 lanes blocked  for non-contiguous blocked lanes  ,Florida,1,At Update  Crash At Duval At Sr-202   Butler Blvd West At Belfort Rd 2 Lanes Blocked  For Non-Contiguous Blocked Lanes  ,"{'Belfort Rd 2 Lanes', 'Blvd West'}"
2016-10-06 17:58:13+00:00,update  traffic congestion in duval on i-295 w north from exit 17 wilson blvd to at exit 21 i-10 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W north from Exit 17 Wilson Blvd to at Exit 21 I-10 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West North From Exit 17 Wilson Blvd To At Exit 21 Interstate 10 ,"{'Exit 17', 'Wilson Blvd', 'Interstate 295 West North', 'Exit 21 Interstate 10'}"
2016-10-06 17:42:53+00:00,new  disabled vehicle in duval on sr-202   butler blvd east at intracoastal ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd east at Intracoastal ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd East At Intracoastal ,{'Blvd East'}
2016-10-06 17:28:03+00:00,update  traffic congestion in duval on i-295 w north from beyond blanding blvd to at exit 21 i-10 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W north from beyond Blanding Blvd to at Exit 21 I-10 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West North From Beyond Blanding Blvd To At Exit 21 Interstate 10 ,"{'Exit 21 Interstate 10', 'Interstate 295 West North'}"
2016-10-06 17:17:51+00:00,update  disabled vehicle in duval on i-295 w south before san jose left shoulder blocked ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-295 W south before San Jose left shoulder blocked ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 295 West South Before San Jose Left Shoulder Blocked ,{'Interstate 295 West South'}
2016-10-06 17:07:57+00:00,new  unconfirmed disabled vehicle in duval on i-295 e south before alta dr right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-295 E south before Alta Dr right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 295 East South Before Alta Dr Right Shoulder Blocked ,{'Interstate 295 East South'}
2016-10-06 17:07:53+00:00,update  traffic congestion in duval on i-10 west from ramp to exit 359 lenox ave to at exit 343 us-301 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from ramp to Exit 359 Lenox Ave to at Exit 343 US-301 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Ramp To Exit 359 Lenox Ave To At Exit 343 Us-301 ,"{'Exit 343 Us-301', 'Lenox Ave', 'Interstate 10 West From Ramp'}"
2016-10-06 17:02:54+00:00,new  unconfirmed disabled vehicle in duval on i-295 w south before san jose right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-295 W south before San Jose right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 295 West South Before San Jose Right Shoulder Blocked ,"{'San Jose', 'Interstate 295 West South'}"
2016-10-06 16:53:39+00:00,update  disabled vehicle in madison on i-10 west at mm 243 ,official,fl511_northeast,UPDATE  Disabled vehicle in Madison on I-10 west at MM 243 ,Florida,1,At Update  Disabled Vehicle At Madison At Interstate 10 West At Mm 243 ,"{'Mm 243', 'Interstate 10 West'}"
2016-10-06 16:53:38+00:00,update  traffic congestion in duval on i-295 w south from exit 32 lem turner to beyond 103rd st ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W south from Exit 32 Lem Turner to beyond 103rd St ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West South From Exit 32 Lem Turner To Beyond 103Rd St ,"{'Exit', 'Interstate 295 West South'}"
2016-10-06 16:47:52+00:00,new  disabled vehicle in duval on i-295 w south before wilson blvd right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W south before Wilson Blvd right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West South Before Wilson Blvd Right Shoulder Blocked ,"{'Wilson Blvd', 'Interstate 295 West South'}"
2016-10-06 16:47:52+00:00,new  traffic congestion in duval on i-295 e south from exit 53 butler to at exit 55 gate pkwy ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-295 E south from Exit 53 Butler to at Exit 55 Gate Pkwy ,Florida,1,At New  Traffic Congestion At Duval At Interstate 295 East South From Exit 53 Butler To At Exit 55 Gate Pkwy ,"{'Exit 55 Gate', 'Interstate 295 East South', 'Exit 53'}"
2016-10-06 16:33:03+00:00,new  disabled vehicle in madison on i-10 west at mm 243 ,official,fl511_northeast,NEW  Disabled vehicle in Madison on I-10 west at MM 243 ,Florida,1,At New  Disabled Vehicle At Madison At Interstate 10 West At Mm 243 ,"{'Mm 243', 'Interstate 10 West'}"
2016-10-06 16:13:05+00:00,new  traffic congestion in duval on i-295 w south from exit 32 lem turner to beyond 103rd st ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-295 W south from Exit 32 Lem Turner to beyond 103rd St ,Florida,1,At New  Traffic Congestion At Duval At Interstate 295 West South From Exit 32 Lem Turner To Beyond 103Rd St ,"{'Exit', 'Interstate 295 West South'}"
2016-10-06 16:13:05+00:00,update  traffic congestion in duval on i-295 w north from beyond blanding blvd to ramp from exit 16 103rd st ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W north from beyond Blanding Blvd to ramp from Exit 16 103rd St ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West North From Beyond Blanding Blvd To Ramp From Exit 16 103Rd St ,"{'Interstate 295 West North', 'Beyond Blanding Blvd'}"
2016-10-06 16:07:59+00:00,new  traffic congestion in duval on i-295 w north ramp from exit 16 103rd st ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-295 W north ramp from Exit 16 103rd St ,Florida,1,At New  Traffic Congestion At Duval At Interstate 295 West North Ramp From Exit 16 103Rd St ,{'Interstate 295 West North Ramp From Exit 16 103Rd'}
2016-10-06 16:07:59+00:00,update  disabled vehicle in duval on sr-202   butler blvd west at hodges blvd right shoulder blocked ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on SR-202   Butler Blvd west at Hodges Blvd right shoulder blocked ,Florida,1,At Update  Disabled Vehicle At Duval At Sr-202   Butler Blvd West At Hodges Blvd Right Shoulder Blocked ,"{'Hodges Blvd Right Shoulder', 'Blvd West'}"
2016-10-06 16:07:58+00:00,update  disabled vehicle in duval on i-295 w south at exit 16 103rd st ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-295 W south at Exit 16 103rd St ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 295 West South At Exit 16 103Rd St ,"{'Exit 16 103Rd', 'Interstate 295 West South'}"
2016-10-06 16:07:57+00:00,update  traffic congestion in duval on i-95 north from beyond exit 349 emerson to at fuller warren ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-95 north from beyond Exit 349 Emerson to at Fuller Warren ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 95 North From Beyond Exit 349 Emerson To At Fuller Warren ,"{'Beyond Exit', 'Interstate 95 North', 'Fuller'}"
2016-10-06 16:07:57+00:00,update  traffic congestion in duval on i-295 w north from exit 19 normandy blvd to ramp to exit 21 i-10 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W north from Exit 19 Normandy Blvd to ramp to Exit 21 I-10 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West North From Exit 19 Normandy Blvd To Ramp To Exit 21 Interstate 10 ,"{'Exit 19', 'Normandy Blvd', 'Interstate 295 West North', 'Interstate 10'}"
2016-10-06 15:57:52+00:00,update  traffic congestion in duval on i-295 w north from exit 19 normandy blvd to at exit 21 i-10 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-295 W north from Exit 19 Normandy Blvd to at Exit 21 I-10 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 295 West North From Exit 19 Normandy Blvd To At Exit 21 Interstate 10 ,"{'Exit 21 Interstate 10', 'Exit 19', 'Normandy Blvd', 'Interstate 295 West North'}"
2016-10-06 15:52:53+00:00,new  disabled vehicle in duval on sr-202   butler blvd west at hodges blvd right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd west at Hodges Blvd right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd West At Hodges Blvd Right Shoulder Blocked ,"{'Hodges Blvd Right Shoulder', 'Blvd West'}"
2016-10-06 15:52:53+00:00,new  unconfirmed disabled vehicle in duval on i-295 w south at exit 16 103rd st ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-295 W south at Exit 16 103rd St ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 295 West South At Exit 16 103Rd St ,"{'Exit 16 103Rd', 'Interstate 295 West South'}"
2016-10-06 15:52:52+00:00,new  traffic congestion in duval on i-95 north from exit 346 university to at fuller warren ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-95 north from Exit 346 University to at Fuller Warren ,Florida,1,At New  Traffic Congestion At Duval At Interstate 95 North From Exit 346 University To At Fuller Warren ,{'Interstate 95 North From Exit 346 University'}
2016-10-06 15:43:13+00:00,new  traffic congestion in duval on i-295 w north from exit 19 normandy blvd to ramp to exit 21 i-10 ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-295 W north from Exit 19 Normandy Blvd to ramp to Exit 21 I-10 ,Florida,1,At New  Traffic Congestion At Duval At Interstate 295 West North From Exit 19 Normandy Blvd To Ramp To Exit 21 Interstate 10 ,"{'Exit 19', 'Normandy Blvd', 'Interstate 295 West North', 'Interstate 10'}"
2016-10-06 15:37:53+00:00,new  traffic congestion in duval on i-295 w north from exit 19 normandy blvd to at exit 21 i-10 ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-295 W north from Exit 19 Normandy Blvd to at Exit 21 I-10 ,Florida,1,At New  Traffic Congestion At Duval At Interstate 295 West North From Exit 19 Normandy Blvd To At Exit 21 Interstate 10 ,"{'Exit 21 Interstate 10', 'Exit 19', 'Normandy Blvd', 'Interstate 295 West North'}"
2016-10-06 15:33:13+00:00,new  disabled vehicle in duval on i-95 north beyond st aug rd ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 north beyond St Aug Rd ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North Beyond St Aug Rd ,{'Interstate 95 North Beyond'}
2016-10-06 15:22:51+00:00,update  traffic congestion in duval on i-10 west from exit 357 lane ave to at exit 343 us-301 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from Exit 357 Lane Ave to at Exit 343 US-301 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Exit 357 Lane Ave To At Exit 343 Us-301 ,"{'Exit 343 Us-301', 'Interstate 10 West From Exit 357'}"
2016-10-06 14:57:53+00:00,new  traffic congestion in duval on i-95 north from beyond exit 349 emerson to at fuller warren ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-95 north from beyond Exit 349 Emerson to at Fuller Warren ,Florida,1,At New  Traffic Congestion At Duval At Interstate 95 North From Beyond Exit 349 Emerson To At Fuller Warren ,"{'Beyond Exit', 'Interstate 95 North', 'Fuller'}"
2016-10-06 14:53:03+00:00,new  disabled vehicle in duval on sr-202   butler blvd east before i-295 e right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd east before I-295 E right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd East Before Interstate 295 East Right Shoulder Blocked ,"{'Interstate 295 East Right Shoulder', 'Blvd East'}"
2016-10-06 14:48:11+00:00,new  disabled vehicle in duval on i-295 w south before lem turner right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W south before Lem Turner right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West South Before Lem Turner Right Shoulder Blocked ,"{'Lem Turner Right Shoulder', 'Interstate 295 West South'}"
2016-10-06 14:43:20+00:00,update  unconfirmed disabled vehicle in duval on i-295 w north at buckman right shoulder blocked ,official,fl511_northeast,UPDATE  Unconfirmed disabled vehicle in Duval on I-295 W north at Buckman right shoulder blocked ,Florida,1,At Update  Unconfirmed Disabled Vehicle At Duval At Interstate 295 West North At Buckman Right Shoulder Blocked ,{'Interstate 295 West North'}
2016-10-06 14:42:51+00:00,update  traffic congestion in duval on i-10 west from exit 355 hammond blvd to at exit 343 us-301 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from Exit 355 Hammond Blvd to at Exit 343 US-301 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Exit 355 Hammond Blvd To At Exit 343 Us-301 ,"{'Exit 343 Us-301', 'Hammond Blvd', 'Interstate 10 West From Exit 355'}"
2016-10-06 14:32:51+00:00,update  traffic congestion in duval on i-10 west from exit 356 i-295 w to at exit 343 us-301 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from Exit 356 I-295 W to at Exit 343 US-301 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Exit 356 Interstate 295 West To At Exit 343 Us-301 ,"{'Exit 343 Us-301', 'Interstate 10 West From Exit 356 Interstate 295 West'}"
2016-10-06 14:22:58+00:00,new  unconfirmed disabled vehicle in duval on i-295 w north at buckman right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-295 W north at Buckman right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 295 West North At Buckman Right Shoulder Blocked ,{'Interstate 295 West North'}
2016-10-06 14:17:52+00:00,new  unconfirmed disabled vehicle in duval on i-295 w south at buckman right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-295 W south at Buckman right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 295 West South At Buckman Right Shoulder Blocked ,{'Interstate 295 West South'}
